Churchill Falls Airport,Churchill Falls,America/Halifax
Wollaston Lake Airport,Wollaston Lake,America/Regina
Los Alamitos Army Air Field,Solwesi,America/Los_Angeles
Nasa Shuttle Landing Facility Airport,Tsaratanana,America/New_York
Lauriston Airport,Carriacou Island,America/Grenada
Groennedal Heliport,Groennedal,America/Godthab
Akunnaaq Heliport,Akunnaaq,America/Godthab
Iginniarfik Heliport,Iginniarfik,America/Godthab
Aberdeen Regional Airport,Aberdeen,America/Chicago
Southwest Georgia Regional Airport,Albany,America/New_York
Athens Ben Epps Airport,Athens,America/New_York
Alamogordo White Sands Regional Airport,Alamogordo,America/Denver
Waterloo Regional Airport,Waterloo,America/Chicago
Walla Walla Regional Airport,Walla Walla,America/Los_Angeles
Alpena County Regional Airport,Alpena,America/New_York
Watertown Regional Airport,Watertown,America/Chicago
Bradford Regional Airport,Bradford,America/New_York
Western Neb. Rgnl/William B. Heilig Airport,Scottsbluff,America/Denver
Raleigh County Memorial Airport,Beckley,America/New_York
Brunswick Golden Isles Airport,Brunswick,America/New_York
Southeast Iowa Regional Airport,Burlington,America/Chicago
Jack Mc Namara Field Airport,Crescent City,America/Los_Angeles
Cape Girardeau Regional Airport,Cape Girardeau,America/Chicago
Chippewa County International Airport,Sault Ste Marie,America/New_York
North Central West Virginia Airport,Clarksburg,America/New_York
William R Fairchild International Airport,Port Angeles,America/Los_Angeles
Houghton County Memorial Airport,Hancock,America/New_York
Dodge City Regional Airport,Dodge City,America/Chicago
DuBois Regional Airport,Du Bois,America/New_York
Chippewa Valley Regional Airport,Eau Claire,America/Chicago
Elko Regional Airport,Elko,America/Los_Angeles
New Bedford Regional Airport,New Bedford,America/New_York
Fayetteville Regional Grannis Field,Fayetteville,America/New_York
Wokal Field Glasgow International Airport,Glasgow,America/Denver
Central Nebraska Regional Airport,Grand Island,America/Chicago
Memorial Field,Hot Springs,America/Chicago
Tri-State/Milton J. Ferguson Field,Huntington,America/New_York
Kirksville Regional Airport,Kirksville,America/Chicago
Jamestown Regional Airport,Jamestown,America/Chicago
Laramie Regional Airport,Laramie,America/Denver
Arnold Palmer Regional Airport,Latrobe,America/New_York
North Platte Regional Airport Lee Bird Field,North Platte,America/Chicago
Lebanon Municipal Airport,Lebanon,America/New_York
Crater Lake-Klamath Regional Airport,Klamath Falls,America/Los_Angeles
Lancaster Airport,Lancaster,America/New_York
Lewistown Municipal Airport,Lewistown,America/Denver
Lynchburg Regional Preston Glenn Field,Lynchburg,America/New_York
Muskegon County Airport,Muskegon,America/New_York
Frank Wiley Field,Miles City,America/Denver
Northwest Alabama Regional Airport,Muscle Shoals,America/Chicago
Southwest Oregon Regional Airport,North Bend,America/Los_Angeles
Owensboro Daviess County Airport,Owensboro,America/Chicago
Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,America/Chicago
Pocatello Regional Airport,Pocatello,America/Denver
Pierre Regional Airport,Pierre,America/Chicago
Pellston Regional Airport of Emmet County Airport,Pellston,America/New_York
Portsmouth International at Pease Airport,Portsmouth,America/New_York
Reading Regional Carl A Spaatz Field,Reading,America/New_York
Rhinelander Oneida County Airport,Rhinelander,America/Chicago
Southwest Wyoming Regional Airport,Rock Springs,America/Denver
Rutland - Southern Vermont Regional Airport,Rutland,America/New_York
San Luis County Regional Airport,San Luis Obispo,America/Los_Angeles
Sheridan County Airport,Sheridan,America/Denver
Adirondack Regional Airport,Saranac Lake,America/New_York
Salina Municipal Airport,Salina,America/Chicago
Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,America/Los_Angeles
Tupelo Regional Airport,Tupelo,America/Chicago
Quincy Regional Baldwin Field,Quincy,America/Chicago
Victoria Regional Airport,Victoria,America/Chicago
Valdosta Regional Airport,Valdosta,America/New_York
Worland Municipal Airport,Worland,America/Denver
Yakima Air Terminal McAllister Field,Yakima,America/Los_Angeles
JAGS McCartney International Airport,Cockburn Town,America/Grand_Turk
Middle Caicos Airport,Middle Caicos,America/Grand_Turk
Salt Cay Airport,Salt Cay,America/Grand_Turk
Samaná El Catey International Airport,Samana,America/Santo_Domingo
La Isabela International Airport,La Isabela,America/Santo_Domingo
Puerto Barrios Airport,Puerto Barrios,America/Guatemala
Quezaltenango Airport,Quezaltenango,America/Guatemala
Ahuas Airport,Ahuas,America/Tegucigalpa
Puerto Lempira Airport,Puerto Lempira,America/Tegucigalpa
Captain Rogelio Castillo National Airport,Celaya,America/Mexico_City
Ciudad Constitución Airport,Ciudad Constitución,America/Mazatlan
Guerrero Negro Airport,Guerrero Negro,America/Tijuana
El Lencero Airport,Jalapa,America/Mexico_City
Alonso Valderrama Airport,Chitré,America/Panama
Enrique Adolfo Jimenez Airport,Colón,America/Panama
Jaqué Airport,Jaqué,America/Panama
Captain Ramon Xatruch Airport,La Palma,America/Panama
Aerotortuguero Airport,Roxana,America/Costa_Rica
Barra del Colorado Airport,Pococi,America/Costa_Rica
Cabo Velas Airport,Nicoya,America/Costa_Rica
Islita Airport,Nandayure,America/Costa_Rica
Puerto Jimenez Airport,Puerto Jimenez,America/Costa_Rica
Tobias Bolanos International Airport,San Jose,America/Costa_Rica
(Duplicate) Playa Samara Airport,Playa Samara,America/Costa_Rica
Jérémie Airport,Jeremie,America/Port-au-Prince
Port-de-Paix Airport,Port-de-Paix,America/Port-au-Prince
Cayo Coco Airport,Cayo Coco,America/Havana
Alberto Delgado Airport,Trinidad,America/Havana
Salina Cruz Naval Air Station,Salina Cruz,America/Mexico_City
Congo Town Airport,Andros,America/Nassau
Arthur's Town Airport,Arthur's Town,America/Nassau
New Bight Airport,Cat Island,America/Nassau
Colonel Hill Airport,Colonel Hill,America/Nassau
Nassau Paradise Island Airport,Nassau,America/Nassau
Bahia Piña Airport,Bahia Piña,America/Panama
EL Real Airport,El Real,America/Panama
Contadora Airport,Contadora Island,America/Panama
Sambu Airport,Boca de Sábalo,America/Panama
Adak Airport,Adak Island,America/Adak
Gustavus Airport,Gustavus,America/Anchorage
Skagway Airport,Skagway,America/Anchorage
Holy Cross Airport,Holy Cross,America/Anchorage
Haines Airport,Haines,America/Anchorage
Kalskag Airport,Kalskag,America/Anchorage
McGrath Airport,Mcgrath,America/Anchorage
Mountain Village Airport,Mountain Village,America/Anchorage
Aniak Airport,Aniak,America/Anchorage
Chevak Airport,Chevak,America/Anchorage
Wrangell Airport,Wrangell,America/Anchorage
General Enrique Mosconi Airport,Tartagal,America/Argentina/Salta
Las Heras Airport,Las Heras,America/Argentina/Rio_Gallegos
Antoine de Saint Exupéry Airport,San Antonio Oeste,America/Argentina/Salta
Lago Argentino Airport,El Calafate,America/Argentina/Rio_Gallegos
Gobernador Gregores Airport,Gobernador Gregores,America/Argentina/Rio_Gallegos
Santa Teresita Airport,Santa Teresita,America/Buenos_Aires
Necochea Airport,Necochea,America/Buenos_Aires
Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,America/Fortaleza
Coronel Horácio de Mattos Airport,Lençóis,America/Fortaleza
Macaé Airport,Macaé,America/Sao_Paulo
Frank Miloye Milenkowichi–Marília State Airport,Marília,America/Sao_Paulo
Vitória da Conquista Airport,Vitória Da Conquista,America/Fortaleza
Santa Maria Airport,Santa Maria,America/Sao_Paulo
Toledo Airport,Toledo,America/Sao_Paulo
Ricardo García Posada Airport,El Salvador,America/Santiago
Pucón Airport,Pucon,America/Santiago
Sorocaba Airport,Sorocaba,America/Sao_Paulo
Camilo Ponce Enriquez Airport,La Toma (Catamayo),America/Guayaquil
General Rivadeneira Airport,Esmeraldas,America/Guayaquil
Santa Ana Airport,Cartago,America/Bogota
La Jagua Airport,Garzón,America/Bogota
Caucaya Airport,Puerto Leguízamo,America/Bogota
La Pedrera Airport,La Pedrera,America/Bogota
Reyes Murillo Airport,Nuquí,America/Bogota
Obando Airport,Puerto Inírida,America/Bogota
El Yopal Airport,Yopal,America/Bogota
Capitán de Av. Emilio Beltrán Airport,Guayaramerín,America/La_Paz
Puerto Rico Airport,Puerto Rico/Manuripi,America/La_Paz
Capitán Av. Selin Zeitun Lopez Airport,Riberalta,America/La_Paz
Reyes Airport,Reyes,America/La_Paz
Capitán Av. German Quiroga G. Airport,San Borja,America/La_Paz
Zorg en Hoop Airport,Paramaribo,America/Paramaribo
Mucuri Airport,Mucuri,America/Fortaleza
Caballococha Airport,Caballococha,America/Lima
Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,America/Lima
Alferez Fap David Figueroa Fernandini Airport,Huánuco,America/Lima
Maria Reiche Neuman Airport,Nazca,America/Lima
Santa Rosa Airport,Santa Rosa,America/Sao_Paulo
El Jagüel / Punta del Este Airport,Maldonado,America/Montevideo
Escuela Mariscal Sucre Airport,Maracay,America/Caracas
Juan Pablo Pérez Alfonso Airport,El Vigía,America/Caracas
Ji-Paraná Airport,Ji-Paraná,America/Boa_Vista
Codrington Airport,Codrington,America/Antigua
La Désirade Airport,Grande Anse,America/Guadeloupe
Baillif Airport,Basse Terre,America/Guadeloupe
St-François Airport,St-François,America/Guadeloupe
Les Bases Airport,Grand Bourg,America/Guadeloupe
Vance W. Amory International Airport,Charlestown,America/St_Kitts
Virgin Gorda Airport,Spanish Town,America/Tortola
J F Mitchell Airport,Bequia,America/St_Vincent
Union Island International Airport,Union Island,America/St_Vincent
Aleknagik / New Airport,Aleknagik,America/Anchorage
Brookings Regional Airport,Brookings,America/Chicago
Mercer County Airport,Bluefield,America/New_York
Kearney Municipal Airport,Kearney,America/Chicago
Mid Delta Regional Airport,Greenville,America/Chicago
Kingman Airport,Kingman,America/Phoenix
Tri Cities Airport,Pasco,America/Los_Angeles
Akutan Seaplane Base,Akutan,America/Anchorage
Grant County Airport,Silver City,America/Denver
Lopez Island Airport,Lopez,America/Los_Angeles
Los Roques Airport,Los Roques,America/Caracas
Worcester Regional Airport,Worcester,America/New_York
Bremerton National Airport,Bremerton,America/Los_Angeles
Spencer Municipal Airport,Spencer,America/Chicago
Jefferson City Memorial Airport,Jefferson City,America/Chicago
Grand Canyon West Airport,Grand Canyon West,America/Phoenix
Boulder City Municipal Airport,Boulder City,America/Phoenix
Berkley Structures Heliport,Pagerungan,America/Los_Angeles
Provincetown Municipal Airport,Provincetown,America/New_York
Kenmore Air Harbor Seaplane Base,Seattle,America/Los_Angeles
Belize City Municipal Airport,Belize,America/Belize
Erechim Airport,Erechim,America/Sao_Paulo
Fullerton Municipal Airport,Fullerton,America/Los_Angeles
Concord-Padgett Regional Airport,Concord,America/New_York
Friedman Memorial Airport,Hailey,America/Denver
Mason City Municipal Airport,Mason City,America/Chicago
Phoenix-Mesa-Gateway Airport,Mesa,America/Phoenix
Saúl Airport,Saul,America/Cayenne
Fremont Airport,Fremont,America/New_York
Anaktuvuk Pass Airport,Anaktuvuk Pass,America/Anchorage
Anvik Airport,Anvik,America/Anchorage
Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,America/Anchorage
Gambell Airport,Gambell,America/Anchorage
Hooper Bay Airport,Hooper Bay,America/Anchorage
Kaltag Airport,Kaltag,America/Anchorage
St Mary's Airport,St Mary's,America/Anchorage
Kivalina Airport,Kivalina,America/Anchorage
Mekoryuk Airport,Mekoryuk,America/Anchorage
Point Hope Airport,Point Hope,America/Anchorage
Ruby Airport,Ruby,America/Anchorage
Shishmaref Airport,Shishmaref,America/Anchorage
Savoonga Airport,Savoonga,America/Anchorage
Noatak Airport,Noatak,America/Anchorage
Puvirnituq Airport,Puvirnituq,America/Toronto
Tasiujaq Airport,Tasiujaq,America/Toronto
Arctic Village Airport,Arctic Village,America/Anchorage
Arenal Airport,La Fortuna/San Carlos,America/Costa_Rica
Tambor Airport,Nicoya,America/Costa_Rica
Coronel Altino Machado de Oliveira Airport,Governador Valadares,America/Sao_Paulo
Port Clarence Coast Guard Station,Port Clarence,America/Anchorage
Bella Coola Airport,Bella Coola,America/Vancouver
Hagerstown Regional Richard A Henson Field,Hagerstown,America/New_York
Araracuara Airport,Araracuara,America/Bogota
Sand Point Airport,Sand Point,America/Anchorage
Nueva Loja Airport,Lago Agrio,America/Guayaquil
Tocache Airport,Tocache,America/Lima
Deering Airport,Deering,America/Anchorage
Igiugig Airport,Igiugig,America/Anchorage
New Stuyahok Airport,New Stuyahok,America/Anchorage
King Cove Airport,King Cove,America/Anchorage
Port Heiden Airport,Port Heiden,America/Anchorage
Togiak Airport,Togiak Village,America/Anchorage
Brus Laguna Airport,Brus Laguna,America/Tegucigalpa
Bonaventure Airport,Bonaventure,America/Toronto
Capitan Corbeta CA Curbelo International Airport,Punta del Este,America/Montevideo
Terre-de-Haut Airport,Les Saintes,America/Guadeloupe
Vieques Airport,Vieques Island,America/Puerto_Rico
St Augustin Airport,St-Augustin,America/Blanc-Sablon
Delta County Airport,Escanaba,America/New_York
Yakutat Airport,Yakutat,America/Anchorage
Benjamin Rivera Noriega Airport,Culebra Island,America/Puerto_Rico
Williamson County Regional Airport,Marion,America/Chicago
Burnet Municipal Kate Craddock Field,Bamburi,America/Chicago
Oceanside Municipal Airport,Fraser Island,America/Los_Angeles
Ford Airport,Iron Mountain,America/Chicago
Marquette Airport,Marquette,America/New_York
Allakaket Airport,Allakaket,America/Anchorage
Michigan City Municipal Airport,Michigan City,America/Chicago
Seward Airport,Seward,America/Anchorage
McCarthy Airport,McCarthy,America/Anchorage
Porter County Municipal Airport,Valparaiso,America/Chicago
Grand Marais Cook County Airport,Grand Marais,America/Chicago
Mackinac Island Airport,Mackinac Island,America/New_York
Gogebic Iron County Airport,Ironwood,America/Chicago
Portage Municipal Airport,Portage,America/Chicago
Wausau Downtown Airport,Wausau,America/Chicago
Macomb Municipal Airport,Macomb,America/Chicago
Delaware County Johnson Field,Muncie,America/New_York
Miami University Airport,Oxford,America/New_York
Purdue University Airport,Lafayette,America/New_York
De Kalb Taylor Municipal Airport,De Kalb,America/Chicago
Grand Geneva Resort Airport,Lake Geneva,America/Chicago
Brown County Airport,Georgetown,America/New_York
North Las Vegas Airport,Las Vegas,America/Los_Angeles
Kenosha Regional Airport,Kenosha,America/Chicago
Clow International Airport,Bolingbrook,America/Chicago
Montrose Regional Airport,Montrose CO,America/Denver
Riverton Regional Airport,Riverton WY,America/Denver
Tyonek Airport,Tyonek,America/Anchorage
Eastern Oregon Regional At Pendleton Airport,Pendleton,America/Los_Angeles
Door County Cherryland Airport,Sturgeon Bay,America/Chicago
Cambridge Municipal Airport,Cambridge,America/New_York
Dowagiac Municipal Airport,Dowagiac,America/New_York
Putnam County Airport,Greencastle,America/New_York
Galt Field Airport,Greenwood,America/Chicago
Waukesha County Airport,Waukesha,America/Chicago
Southwest Michigan Regional Airport,Benton Harbor,America/New_York
Wittman Regional Airport,Oshkosh,America/Chicago
Pangborn Memorial Airport,Wenatchee,America/Los_Angeles
Antonio Nery Juarbe Pol Airport,Arecibo,America/Puerto_Rico
Fortman Airport,St. Marys,America/New_York
Byron Airport,Byron,America/Los_Angeles
Drake Bay Airport,Puntarenas,America/Costa_Rica
NAS Fort Worth JRB/Carswell Field,Dallas,America/Chicago
Gary Chicago International Airport,Gary,America/Chicago
Brainerd Lakes Regional Airport,Brainerd,America/Chicago
Greenbrier Valley Airport,Lewisburg,America/New_York
Pitt Greenville Airport,Greenville,America/New_York
Chefornak Airport,Chefornak,America/Anchorage
Oxnard Airport,Oxnard,America/Los_Angeles
Branson Airport,Branson,America/Chicago
Schenectady County Airport,Scotia NY,America/New_York
Northeast Florida Regional Airport,St. Augustine Airport,America/New_York
Charles M. Schulz Sonoma County Airport,Santa Rosa,America/Los_Angeles
Kissimmee Gateway Airport,Kissimmee,America/New_York
Lake City Gateway Airport,Lake City,America/New_York
Deland Municipal Sidney H Taylor Field,DeLand,America/New_York
Haller Airpark,Green Cove Springs,America/New_York
Palmar Airport,Santa Lucia,America/La_Paz
Logan-Cache Airport,Logan,America/Denver
Brigham City Regional Airport,Brigham City,America/Denver
Malad City Airport,Malad City,America/Denver
Aspen-Pitkin Co/Sardy Field,Aspen,America/Denver
Mexia - Limestone County Airport,Mexia,America/Chicago
Kerrville Municipal Louis Schreiner Field,Kerrville,America/Chicago
Sussex County Airport,Georgetown,America/New_York
Prince Rupert/Seal Cove Seaplane Base,Prince Rupert,America/Vancouver
Great Bend Municipal Airport,Great Bend,America/Chicago
Hays Regional Airport,Hays,America/Chicago
Spirit of St Louis Airport,Null,America/Chicago
Ely Municipal Airport,Ely,America/Chicago
Grand Rapids Itasca Co-Gordon Newstrom field,Grand Rapids MN,America/Chicago
Thief River Falls Regional Airport,Thief River Falls,America/Chicago
Eagle River Union Airport,Eagle River,America/Chicago
Lakeland-Noble F. Lee Memorial field,Minocqua - Woodruff,America/Chicago
Ankeny Regional Airport,Ankeny,America/Chicago
Berens River Airport,Berens River,America/Winnipeg
Corpus Christi Naval Air Station/Truax Field,Corpus Christi,America/Chicago
Seaplane Base,Port Simpson,America/Vancouver
Catalina Airport,Catalina Island,America/Los_Angeles
Mojave Airport,Mojave,America/Los_Angeles
Kenmore Air Harbor Inc Seaplane Base,Kenmore,America/Los_Angeles
Hutchinson Municipal Airport,Hutchinson,America/Chicago
Eagle County Airport,Eagle,America/Denver
Rosecrans Memorial Airport,Rosecrans,America/Chicago
Whiting Field Naval Air Station South Airport,Cuxhaven,America/Chicago
Volk Field,Camp Douglas,America/Chicago
Gunnison Crested Butte Regional Airport,Gunnison,America/Denver
Zamperini Field,Torrance,America/Los_Angeles
Manistee Co Blacker Airport,Manistee,America/New_York
Charlotte County Airport,Punta Gorda,America/New_York
Grand Canyon Heliport,Grand Canyon,America/Phoenix
Northern Aroostook Regional Airport,Frenchville,America/New_York
Chautauqua County-Jamestown Airport,Jamestown,America/New_York
La Macaza / Mont-Tremblant International Inc Airport,Mont-Tremblant,America/Toronto
Lake Cumberland Regional Airport,Somerset,America/New_York
Shenandoah Valley Regional Airport,Weyers Cave,America/New_York
Devils Lake Regional Airport,Devils Lake,America/Chicago
Dickinson Theodore Roosevelt Regional Airport,Dickinson,America/Denver
Sidney - Richland Regional Airport,Sidney,America/Denver
Chadron Municipal Airport,Chadron,America/Denver
Alliance Municipal Airport,Alliance,America/Denver
Mc Cook Ben Nelson Regional Airport,McCook,America/Chicago
The Florida Keys Marathon Airport,Marathon,America/New_York
Dawson Community Airport,Glendive,America/Denver
L M Clayton Airport,Wolf Point,America/Denver
Yellowstone Airport,West Yellowstone,America/Denver
San Luis Valley Regional Bergman Field,Alamosa,America/Denver
Canyonlands Field,Moab,America/Denver
Ely Airport Yelland Field,Ely,America/Los_Angeles
Vernal Regional Airport,Vernal,America/Denver
Sierra Blanca Regional Airport,Ruidoso,America/Denver
Show Low Regional Airport,Show Low,America/Phoenix
McCall Municipal Airport,McCall,America/Denver
Lemhi County Airport,Salmon,America/Denver
Mammoth Yosemite Airport,Mammoth Lakes,America/Los_Angeles
Friday Harbor Airport,Friday Harbor,America/Los_Angeles
Orcas Island Airport,Eastsound,America/Los_Angeles
Anacortes Airport,Anacortes,America/Los_Angeles
Astoria Regional Airport,Astoria,America/Los_Angeles
Newport Municipal Airport,Newport,America/Los_Angeles
Emmonak Airport,Emmonak,America/Anchorage
Unalakleet Airport,Unalakleet,America/Anchorage
Ugnu-Kuparuk Airport,Kuparuk,America/Anchorage
Shageluk Airport,Shageluk,America/Anchorage
Chuathbaluk Airport,Chuathbaluk,America/Anchorage
Nuiqsut Airport,Nuiqsut,America/Anchorage
Eek Airport,Eek,America/Anchorage
Kasigluk Airport,Kasigluk,America/Anchorage
Kwethluk Airport,Kwethluk,America/Anchorage
Kwigillingok Airport,Kwigillingok,America/Anchorage
Marshall Don Hunter Sr Airport,Marshall,America/Anchorage
Russian Mission Airport,Russian Mission,America/Anchorage
Tuntutuliak Airport,Tuntutuliak,America/Anchorage
Ekwok Airport,Ekwok,America/Anchorage
Koliganek Airport,Koliganek,America/Anchorage
Levelock Airport,Levelock,America/Anchorage
Manokotak Airport,Manokotak,America/Anchorage
Twin Hills Airport,Twin Hills,America/Anchorage
Chalkyitsik Airport,Chalkyitsik,America/Anchorage
Eagle Airport,Eagle,America/Anchorage
Hughes Airport,Hughes,America/Anchorage
Huslia Airport,Huslia,America/Anchorage
Livingood Airport,Livingood,America/Anchorage
Minto Airport,Minto,America/Anchorage
Nulato Airport,Nulato,America/Anchorage
Rampart Airport,Rampart,America/Anchorage
Tanana Airport,Tanana,America/Anchorage
Venetie Airport,Venetie,America/Anchorage
Beaver Airport,Beaver,America/Anchorage
Central Airport,Central,America/Anchorage
Shungnak Airport,Shungnak,America/Anchorage
Birch Creek Airport,Brich Creek,America/Anchorage
Coldfoot Airport,Coldfoot,America/Anchorage
Inyokern Airport,Inyokern,America/Los_Angeles
Visalia Municipal Airport,Visalia,America/Los_Angeles
Merced Regional Macready Field,Merced,America/Los_Angeles
Laguna de Los Patos International Airport,Colonia,America/Montevideo
Amarais Airport,Campinas,America/Sao_Paulo
Phoenix Goodyear Airport,Goodyear,America/Phoenix
Angoon Seaplane Base,Angoon,America/Anchorage
Elfin Cove Seaplane Base,Elfin Cove,America/Anchorage
Tenakee Seaplane Base,Tenakee Springs,America/Anchorage
Pelican Seaplane Base,Pelican,America/Anchorage
Chatham Seaplane Base,Sitka,America/Anchorage
Funter Bay Seaplane Base,Funter Bay,America/Anchorage
Excursion Inlet Seaplane Base,Excursion Inlet,America/Anchorage
Hoonah Airport,Hoonah,America/Anchorage
Kake Airport,Kake,America/Anchorage
Craig Seaplane Base,Craig,America/Anchorage
Hollis Seaplane Base,Hollis,America/Anchorage
Metlakatla Seaplane Base,Metakatla,America/Anchorage
Thorne Bay Seaplane Base,Thorne Bay,America/Anchorage
Hydaburg Seaplane Base,Hydaburg,America/Anchorage
Hyder Seaplane Base,Hyder,America/Vancouver
Point Baker Seaplane Base,Point Baker,America/Anchorage
Port Protection Seaplane Base,Port Protection,America/Anchorage
North Whale Seaplane Base,North Whale Pass,America/Anchorage
Chignik Lake Airport,Chignik Lake,America/Anchorage
Egegik Airport,Egegik,America/Anchorage
Chignik Lagoon Airport,Chignik Lagoon,America/Anchorage
Chignik Bay Seaplane Base,Chignik,America/Anchorage
Perryville Airport,Perryville,America/Anchorage
Pilot Point Airport,Pilot Point,America/Anchorage
South Naknek Nr 2 Airport,South Naknek,America/Anchorage
Akhiok Airport,Akhiok,America/Anchorage
Karluk Airport,Karluk,America/Anchorage
Larsen Bay Airport,Larsen Bay,America/Anchorage
Old Harbor Airport,Old Harbor,America/Anchorage
Ouzinkie Airport,Ouzinkie,America/Anchorage
Port Lions Airport,Port Lions,America/Anchorage
Alitak Seaplane Base,Lazy Bay,America/Anchorage
Amook Bay Seaplane Base,Amook Bay,America/Anchorage
Kitoi Bay Seaplane Base,Kitoi Bay,America/Anchorage
Moser Bay Seaplane Base,Moser Bay,America/Anchorage
Olga Bay Seaplane Base,Olga Bay,America/Anchorage
Port Bailey Seaplane Base,Port Bailey,America/Anchorage
Port Williams Seaplane Base,Port Williams,America/Anchorage
Seal Bay Seaplane Base,Seal Bay,America/Anchorage
San Juan - Uganik Seaplane Base,San Juan,America/Anchorage
West Point Village Seaplane Base,West Point,America/Anchorage
Zachar Bay Seaplane Base,Zachar Bay,America/Anchorage
Ambler Airport,Ambler,America/Anchorage
Buckland Airport,Buckland,America/Anchorage
Bob Baker Memorial Airport,Kiana,America/Anchorage
Kobuk Airport,Kobuk,America/Anchorage
Robert (Bob) Curtis Memorial Airport,Noorvik,America/Anchorage
Selawik Airport,Selawik,America/Anchorage
Brevig Mission Airport,Brevig Mission,America/Anchorage
Elim Airport,Elim,America/Anchorage
Golovin Airport,Golovin,America/Anchorage
Teller Airport,Teller,America/Anchorage
Wales Airport,Wales,America/Anchorage
White Mountain Airport,White Mountain,America/Anchorage
Council Airport,Council,America/Anchorage
Koyuk Alfred Adams Airport,Koyuk,America/Anchorage
St Michael Airport,St. Michael,America/Anchorage
Shaktoolik Airport,Shaktoolik,America/Anchorage
Stebbins Airport,Stebbins,America/Anchorage
Tin City Long Range Radar Station Airport,Tin City,America/Anchorage
Atka Airport,Atka,America/Adak
Nikolski Air Station,Nikolski,America/Anchorage
Icy Bay Airport,Icy Bay,America/Anchorage
Yakataga Airport,Yakataga,America/Anchorage
Alakanuk Airport,Alakanuk,America/Anchorage
Sheldon Point Airport,Nunam Iqua,America/Anchorage
Kipnuk Airport,Kipnuk,America/Anchorage
False Pass Airport,False Pass,America/Anchorage
Nelson Lagoon Airport,Nelson Lagoon,America/Anchorage
Port Moller Airport,Cold Bay,America/Anchorage
Klawock Airport,Klawock,America/Anchorage
Quinhagak Airport,Quinhagak,America/Anchorage
Kotlik Airport,Kotlik,America/Anchorage
Koyukuk Airport,Koyukuk,America/Anchorage
Scammon Bay Airport,Scammon Bay,America/Anchorage
Nondalton Airport,Nondalton,America/Anchorage
Pedro Bay Airport,Pedro Bay,America/Anchorage
Nunapitchuk Airport,Nunapitchuk,America/Anchorage
Kongiganak Airport,Kongiganak,America/Anchorage
Nikolai Airport,Nikolai,America/Anchorage
Takotna Airport,Takotna,America/Anchorage
Pilot Station Airport,Pilot Station,America/Anchorage
Akiak Airport,Akiak,America/Anchorage
Tuluksak Airport,Tuluksak,America/Anchorage
Grayling Airport,Grayling,America/Anchorage
Wainwright Airport,Wainwright,America/Anchorage
Zapala Airport,ZAPALA,America/Argentina/Salta
Rincon De Los Sauces Airport,Rincon de los Sauces,America/Argentina/Salta
Tte. Julio Gallardo Airport,Puerto Natales,America/Santiago
Sierra Grande Airport,Sierra Grande,America/Argentina/Salta
Cabo F.A.A. H. R. Bordón Airport,Ingeniero Jacobacci,America/Argentina/Salta
Chenega Bay Airport,Chenega,America/Anchorage
Chisana Airport,Chisana,America/Anchorage
Tok Junction Airport,Tok,America/Anchorage
Circle City /New/ Airport,Circle,America/Anchorage
Coffman Cove Seaplane Base,Coffman Cove,America/Anchorage
Crooked Creek Airport,Crooked Creek,America/Anchorage
Red Devil Airport,Red Devil,America/Anchorage
Sleetmute Airport,Sleetmute,America/Anchorage
Stony River 2 Airport,Stony River,America/Anchorage
Healy River Airport,Healy,America/Anchorage
Kake Seaplane Base,Kake,America/Anchorage
Klawock Seaplane Base,Klawock,America/Anchorage
Minchumina Airport,Lake Minchumina,America/Anchorage
Manley Hot Springs Airport,Manley Hot Springs,America/Anchorage
St. George Airport,St. George,America/Anchorage
Tatitlek Airport,Tatitlek,America/Anchorage
Ketchikan harbor Seaplane Base,Ketchikan,America/Anchorage
Fox Harbour Airport,Fox Harbour,America/Halifax
Natuashish Airport,Natuashish,America/Halifax
Postville Airport,Postville,America/Halifax
Kangiqsujuaq (Wakeham Bay) Airport,Kangiqsujuaq,America/Toronto
Alma Airport,Alma,America/Toronto
Havre St Pierre Airport,Havre-Saint-Pierre,America/Toronto
Rimouski Airport,Rimouski,America/Toronto
Tadoule Lake Airport,Tadoule Lake,America/Winnipeg
Lac Brochet Airport,Lac Brochet,America/Winnipeg
South Indian Lake Airport,South Indian Lake,America/Winnipeg
Brochet Airport,Brochet,America/Winnipeg
Little Grand Rapids Airport,Little Grand Rapids,America/Winnipeg
Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,America/Winnipeg
Red Sucker Lake Airport,Red Sucker Lake,America/Winnipeg
Rainbow Lake Airport,Rainbow Lake,America/Edmonton
Bonnyville Airport,Bonnyville,America/Edmonton
Nanaimo Harbour Water Airport,Nanaimo,America/Vancouver
Ganges Seaplane Base,Ganges,America/Vancouver
Qualicum Beach Airport,Qualicum Beach,America/Vancouver
Fort St James Airport,Fort St. James,America/Vancouver
Boundary Bay Airport,Boundary Bay,America/Vancouver
Langley Airport,Langley Township,America/Vancouver
Denny Island Airport,Bella Bella,America/Vancouver
Sechelt Aerodrome,Sechelt-Gibsons,America/Vancouver
Wekweètì Airport,Wekweeti,America/Edmonton
